itag;type;url;s;*Extension;*MimeType;*PlayerVersion;bitrate;projection_type;index;init;clen;lmt;xtags;*AudioCodec;*ArgumentLeftovers;VideoID;ArgCount
249;"audio/webm| codecs=""opus""";https://r6---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&signature=A12E83ED901D54536614EAD45A6DB7D68990FAE0.4C0201E9E91CF786D6F12A92421787C353A2925E&itag=249&mn=sn-nfpnnjvh-9an6&keepalive=yes&id=o-AMmnLMeUJv3TiFe3L7nbbPw_mQs6kJLIW5b7UavEHEpD&mm=31&expire=1496290018&ei=gj4vWZCTHYbKW6XtivgH&ms=au&ipbits=0&pl=45&mv=m&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mt=1496268332&dur=237.881&lmt=1492653410603042&pcm2cms=yes&clen=1487296&mime=audio/webm&gir=yes&key=yt6&source=youtube&requiressl=yes&initcwndbps=6867500;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;50664;1;272 - 675;0 - 271;1487296;1.49E+15;;opus;;aQxCnmhqZko;0
249;"audio/webm| codecs=""opus""";https://r7---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?signature=AB15703C8996CC553A6EE5773C262FB78E11030D.8916902FED80DD32BC6DB0252068A5CEC3D95BDE&id=o-ANWXMe9vF3vJpFuacXaiHuruI8hDaZWr0HRrhKrELpkH&mv=m&mt=1496268332&ms=au&pcm2cms=yes&mn=sn-nfpnnjvh-9an6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&itag=249&pl=45&gir=yes&requiressl=yes&initcwndbps=6867500&source=youtube&keepalive=yes&ei=gj4vWZPgN8SpW-_nmNAL&lmt=1449611935626884&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ipbits=0&clen=5422184&dur=856.241&key=yt6&expire=1496290019&mime=audio/webm;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;56325;1;272 - 1730;0 - 271;5422184;1.45E+15;;opus;;rG6aIVGquOg;0
249;"audio/webm| codecs=""opus""";https://r2---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mn=sn-nfpnnjvh-9an6&mm=31&gir=yes&requiressl=yes&ms=au&ei=gz4vWaTLEdOiWOC5qDA&mv=m&mt=1496268332&expire=1496290019&dur=288.381&lmt=1449555457486631&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&key=yt6&clen=1949653&id=o-AKsHTCaBStaej0A_Rwtc-7Y83xQyfoMl17E3whK33x9m&initcwndbps=6867500&source=youtube&ipbits=0&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&signature=0915E963161DC28C73066642A14587DEA441BF51.CB9769345F9046E29C4045F8DDB17EB96D177AE9&itag=249&pl=45&mime=audio/webm&keepalive=yes&pcm2cms=yes;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;58777;1;272 - 761;0 - 271;1949653;1.45E+15;;opus;;C6kn6nXMWF0;0
249;"audio/webm| codecs=""opus""";https://r3---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?gir=yes&mime=audio/webm&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&initcwndbps=6867500&ipbits=0&expire=1496290019&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&keepalive=yes&lmt=1472934281407549&itag=249&requiressl=yes&id=o-ALRaz1CGQmLmd0RJVynM6eGmi91AIAKFg_iaOncKFfBK&pcm2cms=yes&source=youtube&dur=630.921&key=yt6&mn=sn-nfpnnjvh-9an6&mm=31&pl=45&mv=m&mt=1496268332&ms=au&ei=gz4vWdKNJsybWoSdt5AM&signature=04F9558143897E630782826401E3076494C8AFE3.A83FDAF39042F7A1FF4A604820876E7A1F5960A3&clen=4010423;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;52243;1;272 - 1355;0 - 271;4010423;1.47E+15;;opus;;VNqNnUJVcVs;0
249;"audio/webm| codecs=""opus""";https://r5---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?mv=m&pl=45&mt=1496268332&ms=au&id=o-AN5P4XyhNF6WhCV3akLThkikjuAtDk7E3utv2gPGIZ6P&ei=hD4vWe7SBcnAW4qIjtgM&requiressl=yes&gir=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&keepalive=yes&mn=sn-nfpnnjvh-9anz&source=youtube&mm=31&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&lmt=1449564257024488&expire=1496290020&clen=736063&initcwndbps=7267500&key=yt6&signature=77B4B3292DA30013193745EF3A8C507A38126FE3.DB6B9F4199510B7A0630E7B47FC54F9F23648C24&ipbits=0&itag=249&mime=audio/webm&dur=122.241;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;51258;1;272 - 488;0 - 271;736063;1.45E+15;;opus;;M9sbdrPVfOQ;0
249;"audio/webm| codecs=""opus""";https://r8---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mime=audio/webm&expire=1496290020&ipbits=0&initcwndbps=6867500&requiressl=yes&itag=249&lmt=1438275311992681&keepalive=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&dur=651.281&source=youtube&pcm2cms=yes&id=o-AHpnyMhW7xYvVZfG_6EqP5FTz3N6mrM-M-o0RiFBf4jN&mm=31&mn=sn-nfpnnjvh-9an6&key=yt6&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&clen=4148237&signature=7A195D002AD4AEB3EB7022E11CD77A45ECC473E2.524F04E296F40B373191CA9C74E2B34815C00B6E&ei=hD4vWcr_HMGsW5SOorAL&ms=au&mt=1496268332&mv=m&pl=45&beids=[9466594]&gir=yes;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;52533;1;272 - 1389;0 - 271;4148237;1.44E+15;;opus;;aqyyhhnGraw;0
249;"audio/webm| codecs=""opus""";https://r5---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?signature=1CE5354E2F4046A1B9FE1E981EE606DDC4105164.80477AB772016BD4A79FA49ED3BDDA5B94AF97E7&lmt=1477657809532717&ipbits=0&itag=249&key=yt6&mime=audio/webm&ms=au&mv=m&mt=1496268332&dur=535.241&mn=sn-nfpnnjvh-9an6&source=youtube&clen=3378483&initcwndbps=6867500&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&id=o-AGBY39V7Xv0mcmqBcsBxD6ivb9S95TXABWSONjIsYNVe&ei=hD4vWdn3LsukWIbThsAP&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&pcm2cms=yes&requiressl=yes&keepalive=yes&pl=45&expire=1496290020&mm=31&gir=yes;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;52003;1;272 - 1185;0 - 271;3378483;1.48E+15;;opus;;CQcgz43MEZg;0
249;"audio/webm| codecs=""opus""";https://r5---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&ipbits=0&ei=hT4vWeHyC8eaWp-qjGA&id=o-AC-cIb1dYEGiyfJFXbg0Ki9MDByM1a-TSNfq--8AbuMr&initcwndbps=6867500&pl=45&signature=1271D24E6893D7C0B8CCD29FF1CA64F592475261.AB7D4A77A0C79F2D1551F8B6C6D0F66F008AC5FB&requiressl=yes&mime=audio/webm&keepalive=yes&pcm2cms=yes&source=youtube&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&itag=249&expire=1496290021&gir=yes&mn=sn-nfpnnjvh-9an6&mm=31&dur=269.641&mv=m&mt=1496268332&ms=au&lmt=1475638806384165&clen=1711484;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;51104;1;272 - 726;0 - 271;1711484;1.48E+15;;opus;;qrAgT86UzSU;0
249;"audio/webm| codecs=""opus""";https://r6---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?clen=5483646&pcm2cms=yes&lmt=1478044448203746&dur=881.761&mn=sn-nfpnnjvh-9an6&initcwndbps=6867500&requiressl=yes&mime=audio/webm&gir=yes&key=yt6&itag=249&mt=1496268332&mv=m&signature=B9C99609F1C2DFCD5947D939C2E2E24E379782EC.27FBEF0AAC9105DD764611770129349BE37287F2&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ipbits=0&pl=45&expire=1496290021&ei=hT4vWYHPJYaHWcHLiYAE&ms=au&source=youtube&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&keepalive=yes&id=o-ACl1bE7x3DYXKlpQtD4S9uA6eusVYHjNCgidKfYUQLYL;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;50892;1;272 - 1780;0 - 271;5483646;1.48E+15;;opus;;W18FDEA1jRQ;0
249;"audio/webm| codecs=""opus""";https://r5---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?id=o-ACOOx0GDQBjnXuS3nvTa8ycHjKV2-ifq65nGTluRj7z-&dur=711.041&source=youtube&pcm2cms=yes&keepalive=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&requiressl=yes&itag=249&lmt=1449557715753224&ei=hT4vWaDHPNKYWJ_jlfgL&ms=au&mt=1496268332&mv=m&pl=45&clen=4504148&signature=71FB560D31726616E5EAD7FA449EAFAB222B4FA7.9FB2586CAC178783A3AFECDD69380D627F773F39&key=yt6&mm=31&mn=sn-nfpnnjvh-9an6&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&gir=yes&ipbits=0&initcwndbps=6867500&expire=1496290022&mime=audio/webm;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;51260;1;272 - 1491;0 - 271;4504148;1.45E+15;;opus;;G2_Q9FoD-oQ;0
250;"audio/webm| codecs=""opus""";https://r8---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?keepalive=yes&mime=audio/webm&pl=45&itag=250&signature=28240BB0F4D2B0EF3E68D6241B6EF26108887CE8.93A72EC1A5554ECC2325E69B7B2875949AC0C5E0&ipbits=0&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&source=youtube&initcwndbps=7198750&id=o-AJph71LJ5SymKOB1TOOmnKcI4qBSgOVbXkC1WPgsQxYJ&dur=832.001&expire=1496289818&key=yt6&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&lmt=1496018903283904&ei=uT0vWZ_rO82zW7zHsIgP&ms=au&mt=1496268144&mv=m&mm=31&requiressl=yes&gir=yes&clen=6480504&mn=sn-nfpnnjvh-9anz;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;68672;1;272 - 1696;0 - 271;6480504;1.50E+15;;opus;;O4ndIDcDSGc;0
250;"audio/webm| codecs=""opus""";https://r6---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?dur=2727.241&pl=45&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&lmt=1484791376430548&keepalive=yes&ei=uj0vWdjxGNOBWZbAhtAN&ms=au&source=youtube&mv=m&id=o-AO78Y0PVMtxUvGosoCVqOKy5oBN9zW_5iLvE8qlOjZrg&mm=31&mn=sn-nfpnnjvh-9anz&signature=5EA676F7DD34F6CF16A3571884C7103A38A1B4AA.A856674B7A055EA6EB96A4A52F3060FEFE80A243&clen=18596195&requiressl=yes&itag=250&mt=1496268144&ipbits=0&mime=audio/webm&initcwndbps=7198750&key=yt6&gir=yes&expire=1496289818&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;60812;1;272 - 4936;0 - 271;18596195;1.48E+15;;opus;;jDyra0RH-Xs;0
250;"audio/webm| codecs=""opus""";https://r5---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&ei=uj0vWeLeL4noW_T_ipgL&itag=250&beids=[9466591]&requiressl=yes&signature=66C87BF3ABAB6AECB344E48E6D6C7A1E42A68460.19FF5D902711074554F4B1CD58A23FF202766757&mime=audio/webm&pcm2cms=yes&source=youtube&key=yt6&gir=yes&expire=1496289818&lmt=1487076706873220&keepalive=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&clen=3636353&pl=45&mt=1496268144&dur=466.681&mv=m&ms=au&mm=31&ipbits=0&mn=sn-nfpnnjvh-9an6&id=o-ALKQCXeSlUXgdhVjd2QyAsaVcMwsH4ywFBUObDXVSos8&initcwndbps=6627500;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;66516;1;272 - 1067;0 - 271;3636353;1.49E+15;;opus;;PQDvEJFdY1U;0
250;"audio/webm| codecs=""opus""";https://r3---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?dur=361.881&ipbits=0&expire=1496289819&requiressl=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&lmt=1488149804258532&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&mv=m&mt=1496268144&ms=au&mn=sn-nfpnnjvh-9anz&mm=31&pl=45&id=o-AK7oc8tOZSqYjeRgrh2fti3gsUoLvVwKDun-FTE9ANR3&initcwndbps=7198750&source=youtube&keepalive=yes&ei=uz0vWbjdCMmsWaSbsNgL&signature=1DB4ADC5371D4FD200518FF6504B45C9B17DE4B5.5C8DF82E5F4E4ECBEF42409EE4B6796EB75031FD&key=yt6&mime=audio/webm&gir=yes&itag=250&clen=2776590;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;65060;1;272 - 897;0 - 271;2776590;1.49E+15;;opus;;AGX0cLbHaog;0
250;"audio/webm| codecs=""opus""";https://r7---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?initcwndbps=7623750&dur=258.521&signature=89581C0B732FABD318D64CFF9E32CE8953D31063.49E461D5BBE455F883D37E10064EB579995E68FE&clen=1877581&itag=250&key=yt6&ipbits=0&id=o-AOf68qLuWw4DSMHrYD8sNjet_ZZWrsWIkynDn79-4P53&ms=au&mt=1496268144&mv=m&expire=1496289819&keepalive=yes&requiressl=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mime=audio/webm&source=youtube&mm=31&mn=sn-nfpnnjvh-9ans&pl=45&ei=uz0vWYmiKo_-WMa9l-gP&pcm2cms=yes&gir=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&lmt=1486072155826216;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;64402;1;272 - 710;0 - 271;1877581;1.49E+15;;opus;;D046q2EbHGE;0
250;"audio/webm| codecs=""opus""";https://r3---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mt=1496268144&mv=m&pl=45&id=o-APsCY6Am8PxjQJ4-rFuOkkx2Srv4WQ3rCikPuoY6ayqd&ms=au&signature=90853C1B8716736029B74363ED8DB1C115CAD5F4.228A71462668EA6CF2BCA36A44043A274A29529D&gir=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&key=yt6&initcwndbps=6627500&keepalive=yes&mm=31&ipbits=0&mn=sn-nfpnnjvh-9an6&source=youtube&clen=5291355&lmt=1461777153360277&pcm2cms=yes&expire=1496289820&mime=audio/webm&itag=250&ei=vD0vWafmCYqRW6qrgXA&dur=704.161&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&beids=[9466593]&requiressl=yes;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;63737;1;272 - 1475;0 - 271;5291355;1.46E+15;;opus;;NjCIq58rZ8I;0
250;"audio/webm| codecs=""opus""";https://r1---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?mn=sn-nfpnnjvh-9ans&mm=31&source=youtube&gir=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&pl=45&mv=m&mt=1496268144&ms=au&ei=vD0vWbCxH4qMWKD9j4gJ&id=o-AOYWwWtXnWvDKaJVE1XDuQyTfkR4O09m_Gw22AbdNWxM&initcwndbps=7623750&key=yt6&lmt=1486316732206913&expire=1496289820&clen=4372074&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&requiressl=yes&keepalive=yes&signature=81CD1F66A61F06387A55776BAEDC0C39A1FC4559.7735B3700156D4145729FDD8A631807E21D597C1&ipbits=0&dur=584.761&mime=audio/webm&itag=250;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;73680;1;272 - 1271;0 - 271;4372074;1.49E+15;;opus;;Noo4lN-vSvw;0
250;"audio/webm| codecs=""opus""";https://r8---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?gir=yes&mime=audio/webm&key=yt6&requiressl=yes&initcwndbps=7623750&source=youtube&dur=779.121&lmt=1490309900608749&pcm2cms=yes&clen=5512421&expire=1496289821&id=o-AJ8qAnk9rxjiBeBX41tTs7-WR9-yUuB8mZxHnsCyw35U&mm=31&mn=sn-nfpnnjvh-9ans&ei=vD0vWbW0OM7wWqL_j8AL&ms=au&ipbits=0&keepalive=yes&mv=m&pl=45&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&signature=CF8CB196983776951253B1ADA63874D821FCF1EB.B6645B416D4C20C946D6BC52625846D6E46396E0&itag=250&mt=1496268144;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;61666;1;272 - 1594;0 - 271;5512421;1.49E+15;;opus;;rXfKWIZQIo4;0
250;"audio/webm| codecs=""opus""";https://r1---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mn=sn-nfpnnjvh-9an6&signature=0FACEB1E574A306981D8853A124701DE612422BA.C176DCF5C0A2300891096217F4E22DDEC956A42D&source=youtube&requiressl=yes&mime=audio/webm&expire=1496289821&mm=31&ms=au&ei=vT0vWZruD8fIWYaylqAJ&itag=250&pl=45&mt=1496268144&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&mv=m&clen=3945014&pcm2cms=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&gir=yes&id=o-ANdzimW_QBqGWZmTbZu_xodg9CNOTty5zgNJ70HVB2Nm&keepalive=yes&ipbits=0&initcwndbps=6627500&dur=542.481&key=yt6&lmt=1481050055017802;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;73245;1;272 - 1203;0 - 271;3945014;1.48E+15;;opus;;QvvkJT8myeI;0
250;"audio/webm| codecs=""opus""";https://r2---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?requiressl=yes&source=youtube&itag=250&lmt=1495830604591210&keepalive=yes&dur=5579.441&clen=43095720&expire=1496289821&mime=audio/webm&key=yt6&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&initcwndbps=6627500&beids=[9466593]&mm=31&gir=yes&mn=sn-nfpnnjvh-9an6&id=o-AFtokTz7fs_OjJq7kRiFdJUE6EtOkLsfceAbRStYJLIK&mt=1496268144&mv=m&ms=au&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&signature=45E4D35A58C958856BB3846D72E5D3CBA4B20EE9.D4CD12A48AC38C91E9E8C28AAA6256FFF90BB5BC&ei=vT0vWe7nJsW7WPSDupAI&pl=45&ipbits=0&pcm2cms=yes;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;82805;1;272 - 10104;0 - 271;43095720;1.50E+15;;opus;;DfY-DRsE86s;0
250;"audio/webm| codecs=""opus""";https://r8---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?id=o-AETvwi9_zUKS2ZIMcnsKF0F8qVLowIbw4ixr1JXhRe5W&dur=348.481&source=youtube&keepalive=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&requiressl=yes&lmt=1482521119290903&itag=250&ipbits=0&initcwndbps=7198750&expire=1496289822&mime=audio/webm&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&gir=yes&ei=vj0vWb6DBJSiWIfBsugC&ms=au&mt=1496268144&pl=45&mv=m&clen=2670046&signature=DFF10AD2F889B38A701964DB0B360AB27A402557.A5E4F0A2FEB5DFF346B92F84D6FEDDAE5763ED76&key=yt6&mm=31&mn=sn-nfpnnjvh-9anz;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;68666;1;272 - 863;0 - 271;2670046;1.48E+15;;opus;;xgBGibfLD-U;0
250;"audio/webm| codecs=""opus""";https://r8---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?mv=m&dur=857.601&mt=1496268144&itag=250&ms=au&initcwndbps=7623750&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2,pl,requiressl,source,expire&id=o-AMVMp16s1sAsvgvGLwvbrbMFOVQFbNjDlErUCg20oQHD&mn=sn-nfpnnjvh-9ans&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mm=31&ipbits=0&lmt=1489883418295547&expire=1496289822&pl=45&keepalive=yes&requiressl=yes&gir=yes&mime=audio/webm&source=youtube&clen=6413409&signature=2BECCC66012D656B246800C97D2AAD1DD82FEC9C.A4378C601E89CB081AB5FA13EC52D3A92A4F4DDC&ei=vj0vWa7wHJOfWq_rhNAE&pcm2=no&key=yt6;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;68497;1;272 - 1730;0 - 271;6413409;1.49E+15;;opus;;NgbK43jB4rQ;0
250;"audio/webm| codecs=""opus""";https://r2---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?mn=sn-nfpnnjvh-9an6&mm=31&keepalive=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2cms,pl,requiressl,source,expire&mv=m&mt=1496268144&itag=250&ms=au&initcwndbps=6627500&requiressl=yes&ipbits=0&signature=316197626223CCB51D7D3200EACB3C9D2D9FFFF9.7EF231F86400058CC54E3E553CDED8A60F946418&pcm2cms=yes&gir=yes&id=o-ACHEXxUzT6pFfdE5ohTCb8nSBlIbxKy3cCveJNsNHDCb&ei=vj0vWc2gNYXeW5rDhegP&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&key=yt6&dur=503.401&source=youtube&lmt=1492345271183485&pl=45&mime=audio/webm&expire=1496289822&clen=3953467;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;74551;1;272 - 1135;0 - 271;3953467;1.49E+15;;opus;;#NAME?;0
250;"audio/webm| codecs=""opus""";https://r5---sn-nfpnnjvh-9ans.googlevideo.com/videoplayback?lmt=1495998316051946&key=yt6&itag=250&beids=[9466593]&keepalive=yes&signature=3923AF323BCDDB93B8952F4A11A0D71DF0294DF1.41E84023D53DB6353443B20EC25E378D68C81D05&requiressl=yes&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&mv=m&mt=1496268144&ms=au&mn=sn-nfpnnjvh-9ans&mm=31&pl=45&mime=audio/webm&id=o-AJgLg7CJnkVni6VsXbTaenOB5nIKutVzVVLIlQWlUeNM&ipbits=0&expire=1496289823&dur=550.601&initcwndbps=7623750&ei=vz0vWZzzCYHxWI3aoPAH&clen=4560324&source=youtube&gir=yes&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;72111;1;272 - 1220;0 - 271;4560324;1.50E+15;;opus;;NGMRB4O922I;0
250;"audio/webm| codecs=""opus""";https://r6---sn-nfpnnjvh-9an6.googlevideo.com/videoplayback?gir=yes&mime=audio/webm&pcm2cms=yes&initcwndbps=6627500&requiressl=yes&pcm2=yes&signature=9D76D78CD2CDC6C1AD07F2DD8EC386C5B07CEE47.0ED6ACCB4CE39FDA261B77CEC97C6C78914CFD0B&key=yt6&lmt=1488147393031546&expire=1496289823&ipbits=0&dur=548.041&source=youtube&ei=vz0vWbeRJJeYWrTTpJgH&itag=250&pl=45&ms=au&mt=1496268144&mv=m&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pcm2,pcm2cms,pl,requiressl,source,expire&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6&clen=4304808&id=o-AGMUVdPb33sxzuslh1t5X2Ih4uGAqmrvIuu48pL999aw&keepalive=yes&mm=31&mn=sn-nfpnnjvh-9an6;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;69584;1;272 - 1203;0 - 271;4304808;1.49E+15;;opus;;xhj5er1k6GQ;0
250;"audio/webm| codecs=""opus""";https://r7---sn-nfpnnjvh-9anz.googlevideo.com/videoplayback?ei=wD0vWeW9AsiHWfe5u6AO&gir=yes&clen=8881889&keepalive=yes&mime=audio/webm&itag=250&key=yt6&initcwndbps=7198750&lmt=1449590098267591&ipbits=0&source=youtube&expire=1496289824&signature=1157F415A3C9F652B4B93BAA43784932DBB2AE30.5544B4CE9520498E58E8B91506C183CF41D1ADE5&sparams=clen,dur,ei,gir,id,initcwndbps,ip,ipbits,itag,keepalive,lmt,mime,mm,mn,ms,mv,pl,requiressl,source,expire&beids=[9466592]&mm=31&mn=sn-nfpnnjvh-9anz&pl=45&id=o-AJVzH5522N57YApsSC8GBZbysaaoo0kG5VaJLyQ8Wo0j&requiressl=yes&dur=1023.001&mt=1496268144&mv=m&ms=au&ip=2a02:1205:5078:a750:b187:fae3:aa53:3fd6;;.webm;audio/webm;/yts/jsbin/player-vflyC4_W-/en_US/base.js;74647;1;272 - 2019;0 - 271;8881889;1.45E+15;;opus;;d6c6uIyieoo;0
